CustomerID,InvoiceDate,InvoiceNo,Quantity,UnitPrice
CUST_0374,2023-12-11,INV_000205,139,348.12
CUST_0489,2023-06-22,INV_000206,10,499.68
CUST_0794,2022-03-27,INV_000207,14,366.86
CUST_0883,2023-11-19,INV_000208,23,373.81
CUST_0372,2023-02-06,INV_000209,39,300.15
CUST_0995,2023-09-12,INV_000210,34,267.48
CUST_0986,2022-07-02,INV_000211,39,272.05
CUST_0349,2023-02-01,INV_000212,16,438.95
CUST_0450,2022-11-07,INV_000213,34,437.98
CUST_0141,2022-10-01,INV_000214,35,9.7
CUST_0029,2023-04-22,INV_000215,44,437.47
CUST_0239,2023-01-12,INV_000216,25,263.65
CUST_0577,2023-11-20,INV_000217,14,427.15
CUST_0146,2022-10-20,INV_000218,1,567.65
CUST_0399,2022-12-10,INV_000219,37,49.26
CUST_0710,2023-03-16,INV_000220,24,308.64
CUST_0153,2023-12-12,INV_000221,109,419.72
CUST_0310,2022-08-31,INV_000222,10,195.12
CUST_0937,2023-05-21,INV_000223,6,316.74
CUST_0727,2023-11-20,INV_000224,20,760.84
CUST_0490,2023-02-23,INV_000225,17,408.84
CUST_0998,2022-04-30,INV_000226,25,292.14
CUST_0610,2022-09-24,INV_000227,3,240.96
CUST_0195,2022-11-28,INV_000228,15,277.67
CUST_0955,2022-08-14,INV_000229,15,349.38
CUST_0176,2023-08-25,INV_000230,37,343.21
CUST_0965,2023-08-16,INV_000231,45,298.24
CUST_0698,2022-11-19,INV_000232,34,432.92
CUST_0289,2022-09-19,INV_000233,16,426.04
CUST_0571,2023-11-12,INV_000234,45,341.67
CUST_0191,2023-10-29,INV_000235,7,480.85
CUST_0761,2022-01-31,INV_000236,10,118.17
CUST_0551,2022-03-23,INV_000237,14,133.05
CUST_0962,2022-08-12,INV_000238,27,1447.72
CUST_0223,2023-12-01,INV_000239,45,57.96
CUST_0414,2023-03-31,INV_000240,32,199.11
CUST_0335,2022-08-10,INV_000241,22,1531.83
CUST_0242,2022-11-20,INV_000242,17,355.74
CUST_0886,2023-12-06,INV_000243,18,486.88
CUST_0285,2023-12-17,INV_000244,35,194.89
CUST_0029,2022-02-02,INV_000245,15,129.99
CUST_0983,2023-06-22,INV_000246,34,1139.27
CUST_0397,2023-05-04,INV_000247,29,114.28
CUST_0130,2023-11-18,INV_000248,22,434.69
CUST_0382,2023-03-16,INV_000249,21,1786.04
CUST_0084,2023-10-21,INV_000250,3,163.77
CUST_0934,2023-06-11,INV_000251,35,327.58
CUST_0524,2022-09-28,INV_000252,27,778.29
CUST_0657,2023-08-28,INV_000253,15,267.53
CUST_0199,2023-01-22,INV_000254,44,460.82
CUST_0899,2023-07-12,INV_000255,30,66.97
CUST_0236,2023-06-05,INV_000256,22,138.15
CUST_0344,2023-08-07,INV_000257,13,234.98
CUST_0990,2022-11-16,INV_000258,47,149.37
CUST_0301,2023-12-30,INV_000259,38,1586.43
CUST_0691,2022-03-29,INV_000260,12,713.74
CUST_0592,2022-11-06,INV_000261,20,389.02
CUST_0242,2022-01-02,INV_000262,41,21.44
CUST_0116,2023-10-28,INV_000263,2,801.29
CUST_0122,2022-05-23,INV_000264,44,320.03
CUST_0963,2023-09-27,INV_000265,6,308.41
CUST_0553,2023-01-05,INV_000266,8,401.86
CUST_0318,2022-04-21,INV_000267,7,278.74
CUST_0390,2022-11-10,INV_000268,3,86.18
CUST_0014,2022-01-12,INV_000269,13,309.79
CUST_0147,2023-07-21,INV_000270,45,395.9
CUST_0695,2022-10-15,INV_000271,18,328.37
CUST_0549,2022-12-18,INV_000272,3,204.61
CUST_0445,2022-04-03,INV_000273,15,234.0
CUST_0862,2023-12-26,INV_000274,24,176.24
CUST_0364,2023-01-17,INV_000275,100,291.44
CUST_0420,2022-09-07,INV_000276,36,450.85
CUST_0774,2022-10-22,INV_000277,12,235.58
CUST_0021,2023-06-04,INV_000278,30,122.58
CUST_0334,2022-01-02,INV_000279,5,221.4
CUST_0502,2023-01-16,INV_000280,39,298.51
CUST_0838,2022-05-25,INV_000281,28,330.08
CUST_0449,2023-02-28,INV_000282,36,1180.68
CUST_0395,2022-01-10,INV_000283,14,227.14
CUST_0844,2022-12-27,INV_000284,20,474.55
CUST_0313,2023-07-30,INV_000285,28,369.52
CUST_0997,2022-07-23,INV_000286,49,225.95
CUST_0367,2023-12-20,INV_000287,20,33.26
CUST_0511,2022-10-20,INV_000288,29,116.23
CUST_0485,2022-02-28,INV_000289,49,345.66
CUST_0276,2023-11-24,INV_000290,43,164.95
CUST_0797,2022-07-04,INV_000291,47,174.61
CUST_0294,2022-05-31,INV_000292,45,470.21
CUST_0892,2023-01-10,INV_000293,21,337.94
CUST_0352,2022-12-24,INV_000294,22,332.51
CUST_0119,2022-08-06,INV_000295,30,310.83
CUST_0648,2022-10-30,INV_000296,12,398.78
CUST_0964,2022-01-01,INV_000297,16,335.15
CUST_0361,2023-08-25,INV_000298,2,572.32
CUST_0585,2022-06-10,INV_000299,48,49.79
CUST_0159,2023-05-04,INV_000300,34,166.88
CUST_0614,2022-01-19,INV_000301,18,162.01
CUST_0365,2022-11-27,INV_000302,7,165.67
CUST_0076,2023-12-12,INV_000303,19,227.1
CUST_0305,2023-05-12,INV_000304,38,303.71
CUST_0622,2022-01-03,INV_000305,8,242.2
CUST_0629,2022-08-09,INV_000306,12,265.68
CUST_0975,2022-10-27,INV_000307,43,407.43
CUST_0498,2022-12-30,INV_000308,71,8.74
CUST_0815,2022-04-27,INV_000309,25,193.14
CUST_0324,2022-05-21,INV_000310,34,310.59
CUST_0373,2023-07-18,INV_000311,29,271.88
CUST_0144,2022-04-16,INV_000312,18,488.48
CUST_0090,2022-12-11,INV_000313,7,94.81
CUST_0909,2022-06-08,INV_000314,49,132.0
CUST_0036,2022-03-25,INV_000315,7,189.89
CUST_0685,2022-12-28,INV_000316,13,410.5
CUST_0726,2022-08-08,INV_000317,9,91.51
CUST_0633,2023-09-29,INV_000318,24,122.25
CUST_0293,2023-08-03,INV_000319,19,337.36
CUST_0857,2022-05-26,INV_000320,10,295.37
CUST_0687,2023-07-15,INV_000321,34,270.0
CUST_0662,2023-03-08,INV_000322,35,275.62
CUST_0650,2023-08-13,INV_000323,25,704.66
CUST_0597,2023-10-20,INV_000324,39,12.83
CUST_0280,2023-12-01,INV_000325,4,291.3
CUST_0167,2023-09-13,INV_000326,40,299.9
CUST_0073,2023-10-10,INV_000327,6,39.36
CUST_0561,2023-10-04,INV_000328,44,272.31
CUST_0230,2023-12-13,INV_000329,44,169.84
CUST_0838,2022-05-10,INV_000330,52,497.76
CUST_0471,2022-04-26,INV_000331,44,481.02
CUST_0477,2022-10-14,INV_000332,16,214.23
CUST_0055,2022-01-12,INV_000333,12,1212.33
CUST_0542,2022-08-25,INV_000334,40,369.9
CUST_0248,2022-12-30,INV_000335,30,313.67
CUST_0978,2023-04-01,INV_000336,33,255.89
CUST_0500,2023-05-24,INV_000337,33,174.13
CUST_0361,2022-12-07,INV_000338,9,413.52
CUST_0702,2023-02-11,INV_000339,18,460.1
CUST_0939,2022-05-23,INV_000340,151,253.07
CUST_0561,2022-02-11,INV_000341,45,439.6
CUST_0670,2023-04-07,INV_000342,16,410.27
CUST_0399,2023-02-09,INV_000343,27,176.32
CUST_0788,2022-09-23,INV_000344,25,160.3
CUST_0095,2022-04-20,INV_000345,46,253.77
CUST_0937,2022-01-25,INV_000346,34,17.78
CUST_0537,2022-03-20,INV_000347,62,1148.75
CUST_0653,2023-06-27,INV_000348,18,426.47
CUST_0672,2022-02-12,INV_000349,23,35.37
CUST_0467,2022-12-11,INV_000350,11,311.65
CUST_0463,2023-04-02,INV_000351,9,65.09
CUST_0190,2023-05-09,INV_000352,16,310.94
CUST_0772,2023-09-07,INV_000353,37,156.6
CUST_0820,2023-02-24,INV_000354,39,397.09
CUST_0703,2023-07-28,INV_000355,35,209.99
CUST_0526,2023-03-31,INV_000356,22,872.87
CUST_0574,2023-02-09,INV_000357,15,342.08
CUST_0888,2023-02-27,INV_000358,13,124.39
CUST_0213,2023-11-24,INV_000359,45,188.85
CUST_0497,2023-12-01,INV_000360,21,53.55
CUST_0794,2023-05-25,INV_000361,48,240.63
CUST_0745,2023-03-12,INV_000362,42,446.58
CUST_0105,2022-07-11,INV_000363,9,1713.33
CUST_0560,2022-01-29,INV_000364,50,451.37
CUST_0789,2022-10-11,INV_000365,34,227.81
CUST_0945,2022-03-20,INV_000366,23,79.33
CUST_0416,2023-03-25,INV_000367,8,46.97
CUST_0043,2023-01-20,INV_000368,24,22.61
CUST_0148,2022-10-04,INV_000369,31,178.1
CUST_0399,2022-07-30,INV_000370,28,209.0
CUST_0773,2022-12-16,INV_000371,8,15.37
CUST_0992,2023-01-03,INV_000372,186,314.21
CUST_0962,2023-04-08,INV_000373,49,134.05
CUST_0617,2022-06-18,INV_000374,169,484.4
CUST_0149,2023-11-07,INV_000375,40,245.58
CUST_0160,2022-12-17,INV_000376,32,68.41
CUST_0783,2022-09-30,INV_000377,9,218.88
CUST_0124,2023-09-18,INV_000378,30,1513.97
CUST_0435,2023-11-17,INV_000379,21,408.89
CUST_0631,2022-02-08,INV_000380,41,319.86
CUST_0661,2023-09-30,INV_000381,40,94.39
CUST_0736,2022-07-22,INV_000382,22,1906.08
CUST_0797,2023-04-11,INV_000383,21,409.8
CUST_0607,2023-04-08,INV_000384,24,209.64
CUST_0421,2023-12-02,INV_000385,3,284.69
CUST_0413,2022-01-30,INV_000386,47,219.73
CUST_0136,2022-12-28,INV_000387,8,364.6
CUST_0449,2022-04-14,INV_000388,42,158.91
CUST_0405,2022-10-29,INV_000389,27,190.75
CUST_0393,2023-05-15,INV_000390,42,22.48
CUST_0209,2022-01-14,INV_000391,20,78.7
CUST_0070,2022-07-30,INV_000392,182,323.47
CUST_0906,2023-06-20,INV_000393,26,209.25
CUST_1000,2023-02-09,INV_000394,46,398.13
CUST_0020,2022-09-30,INV_000395,4,363.09
CUST_0741,2022-12-02,INV_000396,4,245.87
CUST_0670,2023-08-17,INV_000397,19,43.14
CUST_0406,2023-10-26,INV_000398,30,814.76
CUST_0868,2023-12-05,INV_000399,45,167.46
CUST_0183,2023-04-26,INV_000400,49,369.15
CUST_0971,2022-04-28,INV_000401,17,250.6
CUST_0047,2023-02-03,INV_000402,14,371.29
CUST_0602,2023-02-04,INV_000403,10,17.97
CUST_0625,2022-09-11,INV_000404,6,152.87
CUST_0757,2023-03-02,INV_000405,26,421.76
CUST_0933,2022-02-18,INV_000406,5,317.43
CUST_0638,2022-10-22,INV_000407,1,8.48
CUST_0809,2022-07-01,INV_000408,44,376.93
CUST_0664,2023-07-02,INV_000409,24,144.68
CUST_0220,2022-06-12,INV_000410,14,139.62
CUST_0182,2023-09-10,INV_000411,6,246.35
CUST_0696,2023-09-11,INV_000412,43,268.55
CUST_0929,2023-06-03,INV_000413,15,333.58
CUST_0148,2023-04-17,INV_000414,7,414.79
CUST_0888,2022-05-22,INV_000415,21,328.82
CUST_0730,2022-11-01,INV_000416,25,1951.03
CUST_0445,2023-03-01,INV_000417,4,48.98
CUST_0598,2022-10-16,INV_000418,34,273.56
CUST_0423,2023-08-21,INV_000419,34,231.86
CUST_0577,2023-06-01,INV_000420,48,53.29
CUST_0144,2023-03-11,INV_000421,22,394.55
CUST_0294,2023-07-25,INV_000422,49,133.02
CUST_0532,2022-06-03,INV_000423,46,13.88
CUST_0744,2022-08-01,INV_000424,28,473.59
CUST_0680,2022-02-27,INV_000425,49,37.28
CUST_0254,2022-02-13,INV_000426,35,330.11
CUST_0601,2023-01-14,INV_000427,19,101.83
CUST_0268,2023-08-09,INV_000428,28,141.84
CUST_0072,2023-07-21,INV_000429,15,1299.54
CUST_0554,2023-04-13,INV_000430,2,429.3
CUST_0259,2022-10-10,INV_000431,40,301.07
CUST_0520,2023-09-05,INV_000432,48,222.96
CUST_0966,2023-01-01,INV_000433,32,371.17
CUST_0887,2022-01-16,INV_000434,159,1501.88
CUST_0269,2022-06-11,INV_000435,38,1484.2
CUST_0640,2023-06-21,INV_000436,4,445.68
CUST_0382,2023-10-07,INV_000437,59,272.69
CUST_0211,2023-07-26,INV_000438,11,1477.5
CUST_0457,2023-12-26,INV_000439,22,170.93
CUST_0986,2022-10-04,INV_000440,26,123.74
CUST_0692,2023-06-30,INV_000441,47,308.82
CUST_0279,2022-06-25,INV_000442,17,238.29
CUST_0783,2022-10-16,INV_000443,16,160.89
CUST_0248,2022-06-05,INV_000444,6,117.45
CUST_0968,2023-10-02,INV_000445,4,111.69
CUST_0143,2022-07-10,INV_000446,46,452.29
CUST_0401,2023-07-05,INV_000447,13,327.13
CUST_0646,2022-09-08,INV_000448,27,192.85
CUST_0142,2023-09-04,INV_000449,35,402.17
CUST_0507,2023-08-19,INV_000450,40,459.45
CUST_0727,2023-10-24,INV_000451,19,1739.06
CUST_0275,2023-12-14,INV_000452,45,1590.01
CUST_0763,2023-09-28,INV_000453,19,60.73
CUST_0934,2023-03-13,INV_000454,40,27.83
CUST_0673,2023-01-11,INV_000455,14,152.13
CUST_0955,2022-11-30,INV_000456,4,439.23
CUST_0514,2023-09-29,INV_000457,41,1439.26
CUST_0016,2023-04-22,INV_000458,48,293.49
CUST_0576,2023-05-09,INV_000459,21,416.53
CUST_0963,2023-11-15,INV_000460,9,1503.8
CUST_0977,2023-04-27,INV_000461,1,348.75
CUST_0424,2022-11-28,INV_000462,46,302.95
CUST_0026,2023-08-28,INV_000463,21,297.89
CUST_0669,2022-06-28,INV_000464,7,120.92
CUST_0076,2023-08-02,INV_000465,2,239.08
CUST_0361,2023-08-07,INV_000466,6,6.45
CUST_0573,2022-09-19,INV_000467,8,237.47
CUST_0441,2022-04-03,INV_000468,35,307.34
CUST_0749,2023-11-20,INV_000469,38,29.5
CUST_0136,2023-07-09,INV_000470,33,402.28
CUST_0945,2023-12-05,INV_000471,43,142.52
CUST_0344,2023-07-03,INV_000472,17,175.89
CUST_0935,2022-07-02,INV_000473,13,27.2
CUST_0907,2022-11-29,INV_000474,45,213.8
CUST_0332,2023-08-07,INV_000475,45,158.14
CUST_0301,2023-08-25,INV_000476,58,6.04
CUST_0670,2023-03-07,INV_000477,47,132.06
CUST_0324,2023-11-04,INV_000478,18,300.18
CUST_0936,2022-03-25,INV_000479,12,180.61
CUST_0935,2022-04-15,INV_000480,11,253.57
CUST_0563,2022-04-28,INV_000481,39,363.37
CUST_0667,2023-09-21,INV_000482,38,495.68
CUST_0258,2022-03-22,INV_000483,12,245.57
CUST_0813,2022-12-23,INV_000484,49,235.97
CUST_0408,2023-05-20,INV_000485,21,217.82
CUST_0611,2023-03-05,INV_000486,38,225.98
CUST_0866,2023-03-27,INV_000487,44,1146.48
CUST_0360,2022-03-16,INV_000488,36,265.28
CUST_0290,2023-03-16,INV_000489,7,445.6
CUST_0193,2023-07-13,INV_000490,29,192.56
CUST_0419,2023-03-03,INV_000491,27,159.05
CUST_0806,2023-07-30,INV_000492,34,292.21
CUST_0486,2022-01-31,INV_000493,45,842.73
CUST_0344,2023-03-19,INV_000494,45,24.3
CUST_0363,2023-03-24,INV_000495,50,77.8
CUST_0245,2023-06-26,INV_000496,37,970.95
CUST_0087,2023-10-08,INV_000497,9,932.61
CUST_0431,2023-09-30,INV_000498,45,1660.31
CUST_0069,2022-06-14,INV_000499,13,382.14
CUST_0379,2022-12-09,INV_000500,42,355.96
CUST_0762,2023-05-12,INV_000501,44,416.19
CUST_0836,2023-05-14,INV_000502,24,725.78
CUST_0866,2022-05-19,INV_000503,17,153.74
CUST_0214,2023-10-26,INV_000504,37,78.25
CUST_0517,2023-10-19,INV_000505,19,298.54
CUST_0866,2022-09-24,INV_000506,47,69.67
CUST_0395,2023-05-02,INV_000507,17,236.06
CUST_0524,2023-08-05,INV_000508,19,51.37
CUST_0820,2023-08-05,INV_000509,36,105.6
CUST_0216,2023-02-11,INV_000510,11,1043.4
CUST_0465,2023-11-22,INV_000511,27,414.62
CUST_0751,2022-12-31,INV_000512,9,6.57
CUST_0337,2022-05-27,INV_000513,3,257.66
CUST_0494,2023-12-02,INV_000514,16,464.98
CUST_0726,2023-11-14,INV_000515,10,153.2
CUST_0976,2022-07-23,INV_000516,24,266.65
CUST_0734,2022-10-30,INV_000517,164,415.09
CUST_0327,2023-06-26,INV_000518,1,318.29
CUST_0911,2023-07-03,INV_000519,8,330.98
CUST_0127,2022-09-14,INV_000520,2,202.55
CUST_0802,2023-01-19,INV_000521,31,177.67
CUST_0771,2022-07-07,INV_000522,32,477.78
CUST_0123,2022-12-24,INV_000523,40,421.83
CUST_0380,2023-10-18,INV_000524,2,204.42
CUST_0111,2023-05-23,INV_000525,3,464.97
CUST_0894,2023-07-21,INV_000526,29,421.9
CUST_0913,2022-08-21,INV_000527,13,182.12
CUST_0313,2022-10-08,INV_000528,17,434.13
CUST_0074,2022-01-10,INV_000529,20,124.76
CUST_0412,2022-02-22,INV_000530,22,64.38
CUST_0059,2023-04-16,INV_000531,12,145.72
CUST_0850,2022-12-20,INV_000532,41,162.21
CUST_0991,2022-08-29,INV_000533,26,298.78
